row_id,fertility_rate,life_expectancy,population_growth,avg_value_of_food_production,gross_domestic_product_per_capita_ppp,net_oda_received_percent_gni,per_capita_food_production_variability,school_enrollment_rate_total,avg_supply_of_protein_of_animal_origin,caloric_energy_from_cereals_roots_tubers,access_to_improved_sanitation,access_to_improved_water_sources,anemia_prevalence,obesity_prevalence,open_defecation,access_to_electricity,political_stability,prevalence_of_undernourishment
10.0,1.6097260350103453,75.56733753644845,0.3674565302470057,103.54671979741461,8105.834114060323,3.2042049424379777,3.703691739573613,91.04367508027792,64.42302532627279,34.18678085399618,90.4286457794563,100.68953537316679,28.158016638034816,12.367948208458715,0.0,100.38969612976395,-0.28708326940139417,4.434386621985054
11.0,3.0025089754930496,73.57120956660641,2.011007737086908,214.2062588841937,3975.446083395861,3.1866575667082784,2.3949484629732543,87.28142307557604,23.98133754320282,45.747140298470974,74.93921599101394,87.70612129685263,16.689285849888147,13.471954940542687,11.744960397320616,79.51621439717034,-0.33274103785715925,15.275224852232931
12.0,2.2026265051840745,70.76887329184812,0.19208807165349207,200.1324012834304,8836.165938162943,1.362556533514447,15.021907573531726,99.54646250072399,42.38414255751749,38.307932325959015,77.03400494632955,94.58491454206344,27.983033779590134,14.831737855125098,2.8241534085651194,83.6174444624416,0.7899528359421616,11.228624363655221
13.0,4.717507356136559,58.47032113598286,2.71455421138875,123.44316123212036,1232.4578459128913,16.724054002801093,5.137481061476149,75.1812676578876,7.989523518722402,71.3297644297587,11.453458479212575,59.93992044523782,51.289652906741104,5.3996704270694496,52.13242265480844,39.483195107846505,-0.1826601055404509,19.669784278469038
14.0,3.040983511849908,69.26682677881223,0.7202337742240397,136.63227796459637,6465.977157839785,1.377337639390812,3.726808379462714,89.93895581720648,18.65831674793768,51.193862940816686,63.18739172542326,82.49959708142026,18.09986227586708,13.759525714473956,10.623628740873038,83.3353593894063,0.2624328379257779,11.049226096823457
15.0,4.085173952063442,63.15918301314289,2.024773371084979,181.96066654412013,3862.080255655529,1.4439859433051718,5.771588346202715,66.72880423850191,23.167937240465783,48.45245604592326,44.34850304983287,90.03932001319184,48.09213043708161,3.4961252516234174,33.11719786086584,80.74153973779781,-1.5303920454491615,24.41789528714248
16.0,2.188501657537426,65.93428170547158,1.201594363267406,238.3291868218243,6113.954649815197,9.08377981290283,46.13156487141809,93.19024546563816,43.4782396471511,49.399777998936536,53.20828232870346,59.87655924181338,16.470894825283178,10.022631926336217,13.347116391136598,86.92286076394512,0.8660956612044047,31.004404667261056
17.0,1.6696519943231114,74.91881328930731,1.1812038119201382,106.83285092778156,15811.162485631608,0.0287335777017964,4.2591936621834074,98.37065189602042,65.03692623037166,34.77889929720515,88.77206940360966,96.89147489037472,29.05880977797743,19.611942611566814,0.5518372637813083,100.901913911833,-0.9155324670807172,5.577997121308873
18.0,4.349124160242472,57.7391760214668,1.712128907036386,99.65928120237464,1759.154385221576,5.1945906397458685,3.7591387342368834,82.05599338561768,7.9889078188606355,51.66232388343712,20.80793318669007,61.97949484373461,53.0312100764283,6.1476495015120545,37.50408703921649,33.999265496469285,-0.755657985620265,54.80681740336478
19.0,4.069036456793006,64.29485205803813,2.0524493774096637,185.8468342353423,4160.267598590124,1.561334680090959,3.4896945852677197,66.09970020362712,24.122562122072463,47.636230608677494,48.17663296613062,88.06714174079626,49.48848525875397,3.8445051479040737,29.02784636689132,83.28930014872202,-2.0566678842045403,22.21246703302764
20.0,5.746976748433162,59.02814409374465,3.153459924607177,74.99150184215306,1524.7833623723925,15.725353960226967,18.035767952967433,69.05666560245265,15.285873917661245,61.78746707793918,59.94455404919921,89.59908532907366,57.555223052959875,6.64863686939629,1.7802206123442994,40.62266160091293,0.009829847622227484,9.104515288372713
21.0,1.7328365756408033,80.93018097547585,0.5546658745768763,31.880494754412762,58007.468233243024,7.843000619975446,0.7851702339956147,93.37959838060509,60.590500953830635,23.61507871856847,98.91751104663376,100.21416975625056,35.27119585508333,9.983227829325942,0.0,101.97106388399887,0.7227491179019859,11.284748131140786
22.0,5.333335414918551,52.09603434802083,1.6457035028968334,180.86880283791885,922.7379815312088,18.61765106927334,11.776949409740546,88.32205881701157,4.018467324771334,53.01224909509766,50.6275900394139,68.92676873268553,20.920349764528307,1.4147096557426866,3.970510191989845,7.734367171993282,-1.1656019492834735,45.100830326831144
23.0,2.5713184445040618,57.91923256727056,1.3899452197337256,235.0025804215503,12470.543184059796,0.27137392410183714,11.533194252893944,94.68543366073987,35.60294115778736,52.522019261926495,64.21166432541574,91.94309982189444,25.241395680183125,24.170332954724607,4.115783542685782,84.01162388119589,-0.02033859150698255,3.5650899406834125
24.0,5.398339578263769,43.88628562863897,1.965281677711424,181.91833073751786,859.6670590050478,6.158421154933352,5.301942835016862,79.52287056151624,17.303260205095008,54.7886609370893,17.720376987459048,64.13286636555914,49.29417969141544,2.2352652633267502,23.398861634694338,6.575715929274787,-1.9105711035353852,42.20181431844062
25.0,2.8934201837636584,66.18086181113482,1.5633401835058796,153.68342768917663,3430.420916794011,0.14956101822275794,5.664423019897053,88.1233001619728,9.931135279540014,61.83674435060562,30.99291411972152,84.89999597278022,53.12269778964196,2.198079456244721,55.31506689995451,67.60305313160707,-1.0557877720751765,19.27343253777758
26.0,5.788104836718067,53.036840077022816,2.701659585256973,205.3008936942953,5398.575240937228,0.5048058904156509,12.575160220528188,93.51510221307623,44.09842959531877,40.21335298095893,29.55240370174288,65.66885812995997,50.05353506806825,8.706040768452729,25.45224485304552,54.58631576343804,-2.0684427361724085,6.71032785402967
27.0,6.9161286095222865,58.42741336340833,4.555175204394752,118.80572162210144,1071.7773102902229,43.34692621163804,14.571221198773308,76.60757529836383,13.1622120420117,76.99526987490702,25.659680573537642,37.20125559000818,35.180291702510665,1.5247405907410565,23.767491616338116,17.141620610640153,-2.3079825422721783,36.66894381887202
28.0,6.679688912603991,52.287305869183704,3.4185429105182106,171.0025050310174,1252.9209492261866,13.933404296578374,3.454295168749444,74.7538690469392,10.889386149229855,45.86306729141963,16.573976793605752,64.70200987050454,37.5055163601316,1.8648167542379468,12.210058648831508,9.041818569907267,-1.4374251311823898,24.186690201581122
29.0,5.603861686656589,51.92722665140247,2.6860327659623504,151.8687956349101,2473.6542554935018,5.706484520469705,0.9973056992241616,65.04844076445575,10.119663188441912,57.1146479246301,26.477550409858186,57.335121529879096,40.23260747389708,7.705790278594169,30.975428863149446,29.03951079011014,-0.9569156659350819,25.41680254388637
30.0,5.025631706748102,52.925263320726145,2.511061649984109,270.844832519754,2904.650548803991,4.3442767135879246,10.123405309304164,69.17353146878777,14.868193331096512,67.20851175849161,21.67894633445624,83.09775483824319,51.20097223966685,7.378962507372543,25.521965566159288,62.37053908930374,-1.0156081231876477,15.106040758022473
31.0,5.770336819530443,44.17156840929497,3.9150968439315768,132.23702078235442,1036.4035271155446,21.26005240559086,18.94990595147587,78.39634633165825,10.96422586306418,59.649315243249426,11.751032824313382,51.50547352332025,51.38474782768487,3.856374964345928,23.66057588218749,11.168180464608474,-0.4365728478046848,37.34127062922307
32.0,4.114833051824174,64.67737416667717,3.4417789295079557,150.78606286168042,15974.684260942537,0.44331291191071104,4.281712303628911,96.71380657695121,39.62687127909413,50.84104595521218,41.125411282084606,92.38812699094345,59.26254488042976,12.350751663792956,2.7294978255801072,85.27765238509866,0.3902386088270506,8.614644440926112
33.0,3.7490812025408413,45.130354625154105,0.8408294353226011,58.60848697892429,1895.7551520815493,4.754942126738069,5.39479278233917,79.42119239076774,8.930309561766373,81.05003274816946,25.792045273413358,77.97078918028663,32.737826346108996,8.883803281949806,41.88008565652096,7.071693050025713,0.0712782244894573,12.423891541553216
34.0,1.5429122063737175,74.80465492659526,-0.3606294911718424,399.30651223697686,25825.22970359601,4.149750079228577,8.04013731560193,99.87414034446213,53.36202185393924,37.26918036651856,97.75198519372343,99.45870535895996,23.34475296358584,21.829858122543406,0.0,100.636214668766,0.5999646269795135,2.8714982100886934
35.0,2.326989639540019,74.11384037803187,1.33349460100265,92.15301327751362,17499.268638588936,1.0532828982691729,3.3545243280797834,95.08010426819258,66.23905866063954,34.162723566864905,98.6640077285186,100.8283459090668,29.26242350527785,23.56461274724624,1.5239686518276958,100.91783121059177,-0.49163559660566414,3.9221344620351632
36.0,1.7545152745833394,73.47759794505349,1.1451345459591136,330.378457422084,16498.683446902105,0.022583230804400715,11.777064901223547,100.96348168108112,21.645091212613053,53.16873970067429,88.25022076645031,93.72615884194192,27.323506867870265,18.93449920917838,0.6029889134515897,97.14744726674165,-1.5370912680968707,6.0176428353338745
37.0,1.8773616970654612,72.65008181033727,0.9795649508622496,226.55338084202927,3043.251438205372,4.148219268772912,3.4305713449625785,80.65639002245646,17.828159772877477,68.90723343184135,59.072240312460934,82.93233201876745,24.634369613892023,0.8890097363961871,14.623072664008674,90.10779345465431,0.10165194162572404,19.19779952610043
38.0,2.4758591385254043,61.47765100067016,1.4448765951637268,182.8180879943602,12438.578792769516,0.31380792973114324,5.644939425489701,94.59402196831815,46.17543817269136,45.93753005066218,66.29714611499584,94.03583510421151,25.605126473206283,25.564819479764186,2.8322176259702814,86.08581957258787,-0.12940542518683565,4.035602577135402
39.0,5.5935826271112665,47.48148556705248,1.7546804783202667,257.25952727393917,2652.7796858035003,1.0981977883179512,5.55362881642218,85.77069828027543,12.827806400952607,64.73534680244866,19.21817953480205,77.43378793209496,50.54736455497033,5.0735315974920665,33.10257693664294,51.93367756351201,-2.1773380905947084,16.83800633420151
40.0,2.1848822409017647,73.27158141826493,0.3834559941922117,127.50432979054385,11093.436242455295,1.631521378641409,6.7467376339149565,96.20160181210416,40.69304808393972,26.83074469595819,98.80234858992766,98.30669783644665,23.289438149624925,19.37265692904384,3.2963304935491524,87.93450552515091,0.36362943845110973,25.258495625166578
41.0,2.906391926261479,72.36881143630906,2.9026383611253364,114.24949942665691,47768.74043283327,6.662377198092901,2.4373579163515955,97.81846328569642,37.861957532936906,46.051615932881354,98.3756028631577,97.7648869268602,42.08778107635954,29.41535228362584,0.0,98.552643968316,-0.4566864108865816,6.401602346558112
42.0,2.380871991720125,65.80022435796644,0.790353454998775,304.4839417234621,3950.868283615625,0.6374258943078175,7.257264401813695,88.9849409004746,32.68326341313321,52.57146360234679,78.46012110816237,78.56444652789855,40.5632516584464,2.8547787051586635,5.191417220104585,51.972792236919915,-1.1256353704830293,15.221078388038904
43.0,5.737062986154134,68.36679339564279,2.412008286946969,202.39912101576613,2126.324882417397,7.331873883875855,10.66893367144034,86.92904029749052,41.926965194904504,51.84880459327256,39.98095942232133,71.3370773866406,36.7960699328002,1.5378547901886186,23.68783851595468,57.93351651591433,-0.19954656005183266,27.023266475389644
44.0,4.615329275374163,59.761247409971716,2.6486108354773146,115.98161657587627,1262.1451885107974,6.611160680449362,2.8988529312898286,73.56839080690582,9.714980207938002,69.94665543018063,11.598591056068303,62.41990257284972,50.59131811696938,6.032258719525647,52.31694177300655,40.93811004448522,-0.3841875354248684,15.890207093794816
45.0,2.2284496374110137,74.44197252469799,1.167433052488439,115.57552929743295,18637.6561918048,0.6878139733484241,2.6418281883117984,97.74927128555272,48.211407210309574,28.368674299839054,88.02223605740623,96.33229902423832,25.99050312372005,20.181447873877264,1.1033092352346985,91.32291270675036,0.8593235544993045,41.792469689720775
46.0,3.4868409529428828,68.30218708679581,3.0956998175831543,571.4626351374742,6983.008926248391,2.93117536631554,25.57193758947822,94.02945694419488,30.45692558689969,39.58169172879221,84.12130936185326,86.87926176649755,26.178208737881732,12.827162815737053,4.093469541582402,90.47582787513151,-0.26714131985592576,5.060971783093144
47.0,4.5808066868942205,62.91828134546035,2.785421127887364,150.66994263288325,1354.5581775739847,4.651408408461082,1.7787070625999764,76.14834226268015,9.842485531035383,79.31970013439756,11.64620373944051,48.53821064831885,36.18526520297532,3.452542662773102,43.28378823071404,14.238864292855332,-0.7602350213059721,31.680425347549967
48.0,3.259136010703826,70.91541781499016,2.0965318210992967,245.7978369849937,9841.885455994574,0.1857664831057729,10.890775846624178,95.61835996886431,25.45330716758237,63.37988529199506,96.09501161058424,98.85003126321064,29.312024328570494,26.534925284611568,0.368129915012906,101.08832099668908,-1.4196589717616757,4.413427014155264
49.0,5.4627241299494385,55.49424249540296,2.7493474398764475,156.2543775393154,3050.9661606958284,4.088626983010311,2.3428375665010583,73.85276800828575,11.13719495607439,55.941646915502425,28.033509569028983,61.46914054467568,37.083495269173895,3.7263530606613493,28.682727414294163,31.706685906275126,-0.11167526585341822,21.862648090154266
50.0,1.7576332954735543,78.27430421997515,0.9056093208298822,30.44927763805,51059.033118072526,7.7623691944006925,1.5954911439053232,93.58183648084464,56.28073958069797,23.15231718371516,98.99894251054639,100.0243311313493,38.63747193867545,16.784387025927245,0.0,100.34140115601696,0.6431380093496653,12.24356018360872
51.0,2.214559263395502,67.0190536723964,0.7086283884239518,359.52072110781205,14696.853567356962,0.6702878436646368,19.09141897464716,97.17783835442069,44.42906409937061,44.35780960405833,97.47369639688415,94.80757027017445,32.89021924077207,16.587052090799702,0.061426668343269035,99.14878629872784,0.058873498037370624,6.090410559200427
52.0,3.670070394286276,66.42604563614387,2.1277383897382114,189.3852522454174,4389.162285440116,0.5739678354985679,6.977755345412677,90.7789817729888,22.058096213901287,56.92304573148272,65.42773922051987,86.37749555929409,33.99561559879931,2.711785902148144,10.503744512514157,75.63457271130663,-0.9184926536700788,18.94183650646539
53.0,2.880030092269367,72.08923549731976,1.5457890406272803,224.36335197148475,8443.711876537149,0.5718937588076229,8.799343634575816,90.10768640334105,20.76171953320989,28.78841213677587,79.89227212119451,87.07421528246657,35.32806402592846,13.659086213695767,4.609300672615955,88.08958993636904,0.04993750212086883,27.592137562965785
54.0,1.651882220045048,71.41872188106231,-0.5370857691648588,196.54228734744592,4177.020351771678,8.588878181198616,11.37476296627249,85.96168151055737,25.492514620161966,55.74550130826875,88.75649737328547,92.50208410734993,20.86275271908205,13.278356857746868,0.08859779163073614,97.1678177974114,0.20072172188502885,15.712302066793914
55.0,4.139182673890923,73.89053897481848,0.8086343525675663,264.0141761405281,5571.072197808699,14.54810593600808,4.89481191191791,98.11826577136134,47.20947297734325,33.11699303057584,91.25294223468828,98.7734806207132,26.704720105705213,44.44712852466421,0.11376136786525155,97.59189365294151,1.0008421005262684,2.955757492341426
56.0,3.797053016818738,64.57113454376304,2.1037212813896877,189.74754605250848,4266.23280093789,1.6141967179381669,3.776667249602877,73.82906771712446,25.35331718666659,49.560308461570514,55.843096640755526,90.78528045133322,50.07248222838329,4.4963397721599145,21.13272054367973,89.88273778243637,-2.621390870304599,20.780743976210047
57.0,1.6595028277093755,79.24107173860322,1.7957728801926105,435.9390055601997,30650.470545658125,3.5773664274649692,13.838480771634009,98.48328204179444,52.16012175382878,25.776087266903485,99.26768802062513,98.4168992112334,20.639481501589557,18.23485862022616,0.0,100.20159185917959,0.42209109297711145,3.8836357174703067
58.0,4.188696061910562,64.78017790565428,2.655742277925334,146.123883770118,1392.4298864964605,7.1121896320697315,3.369101336320447,80.95383880594322,11.786276321346186,76.41112089274978,11.884462444255572,50.5756653289013,36.293951423008316,2.565579444637227,43.06593536051192,19.271381044126436,-0.4026938135565672,42.52510862652092
59.0,2.14770623207144,71.72025541902111,0.4923047602831698,274.99916767242365,7644.1525267224415,0.4146503829596347,8.025670068380974,88.61070879219925,50.163524785165954,40.376561937680904,74.67577847207356,93.03345993637751,20.049178427731906,19.932146232439255,2.0385424550537987,94.38471115114912,-0.05080595344723491,12.186396529784142
60.0,1.7207228190627288,76.13715262961489,1.256247572681602,316.157828694169,15650.640008780492,0.02807417891427997,9.342208599844623,97.84800590498043,49.551631841977176,37.08072529428806,91.20180407825235,95.39866104779017,28.646781128393563,21.964049326939033,0.5682281203836677,100.84701266208157,-1.2428426925324505,5.482095296914467
61.0,1.4175633088108617,75.05054047823316,-0.42011597553485946,419.3904570320272,13130.548302408033,2.008993875986251,8.648832471199922,98.55710268313028,36.25401365123041,37.22717270317752,98.10212258061372,100.2450078864022,25.049459925739413,17.217817452451857,0.06559878460811577,98.37223739908458,-0.5540499235354452,5.9154340424946845
62.0,1.6769980090541825,74.49288672359289,0.40158402501000606,363.54274584524484,7668.383477079431,2.4216010307670364,18.473824032442728,89.57425207947713,31.81724139935469,47.062356627858755,88.80377703215572,100.33284472203106,25.865594112752387,18.348417888164747,0.0,98.86559732984196,0.06914888176476983,4.508035854670066
63.0,3.12156143008973,70.41476348541033,1.9547695180118048,253.2513487566142,9823.834690602933,0.2773813343955166,8.85553799934784,97.50835842687698,22.6250535556741,64.37709607819006,95.16579741853847,99.0822667936124,30.00613332000523,26.28713380329643,0.5041097205948967,101.33816062625387,-0.9166395842951736,4.460942484554572
64.0,3.2715643158490737,64.20815495018516,1.6472672013045715,227.95792538093968,3681.632411217973,7.496115272032321,7.514726341252782,89.30357558643003,12.940746486538956,72.51360142956247,54.7695449696321,64.24302732853292,36.59756073723341,2.025592034398757,37.98800451468449,68.39479586938336,-0.16870550660121708,22.3537769835508
65.0,1.9168225198545856,73.23363647606462,0.9989668078039224,215.73493656100877,2920.522760165497,3.4334038865825582,2.547204209417662,91.92111345975478,15.905985848920569,69.85223706734557,55.35068377078279,80.73812120102909,25.37466758222497,0.8348371293298569,15.786741556078624,90.65805252978187,0.2785887929106867,20.464975369258077
66.0,5.224739143220591,53.84593497532581,2.761031969418813,198.36919032213626,2680.142218069691,8.808392356245083,7.449067298676837,86.61060947677682,12.064677187729936,54.8662361406879,44.42654582944349,68.35230013965308,44.246097006339426,6.0570868618082585,7.192049115790826,48.99180665795888,-0.34594577786471165,16.240823434874947
67.0,2.475360552207256,72.78782455329183,1.5243308794694022,212.6710207382172,16513.60718837367,0.01380818145893794,7.715213661558629,93.7272941962497,40.37305660501888,40.92550375258558,93.09821789868236,91.56896804123028,23.610918804787172,23.09223973988907,5.8858933210353985,100.43323601179584,-1.235305440035826,3.1031197108884623
68.0,2.4068416993017854,67.25671340553565,1.203184432689697,183.73055782480216,5146.245317828192,0.13602061671781976,3.85352521370588,96.06666209384855,43.04984190283706,42.841538322671745,37.95541594792987,91.27629946286451,52.073413026938184,3.3959475864450472,43.79876058189414,78.78868752822613,-1.1638403357370335,15.424422519920276
69.0,4.482371283003477,67.73268871192208,2.369634104157233,226.9407115571043,1760.1054577574528,50.65012841313101,16.716435472333753,82.04677517736245,16.159336416550655,65.89260601973227,27.386224593281465,81.6507274885179,39.8075053559375,13.216163254037236,55.38340758703559,12.960097776104766,0.2891783955220051,11.37210555048668
70.0,2.585431428939316,75.63272831166191,1.8009621651307093,254.45776497246345,15129.203172873342,0.12665595060216056,8.553155814034415,98.89167608794828,37.97816413358828,44.1282984765628,70.43580100554004,93.22586313477362,27.619489215711933,19.651494990935824,5.186418854436262,86.70987221397064,-0.08011863749089064,16.569950938374937
71.0,1.4312996298366611,77.85880369116157,1.5144763182524623,313.1158075525151,34247.74769075987,6.89849740805703,19.683978229900266,99.91254368856441,48.42327694360849,26.805337691704665,99.72122357959783,100.89377464941963,20.62730125528781,22.458427739777544,0.0,99.98269050878595,0.3801145825413996,4.551670097252231
72.0,3.6544078662453727,72.34711742640087,5.437740405585729,182.56694515288987,8999.702763264913,3.727552490488225,6.831444816192503,96.80632015595535,28.518260493924476,45.49676672601861,97.31939480465859,98.48309232308449,31.297418682675858,27.697697580251013,0.05374529969089616,99.90813562592736,-0.520385177158282,3.670912225725714
73.0,3.380748502579062,65.13896784085595,1.6746536465523545,312.2788095225688,5053.040480927683,3.7283350130727584,5.560337325055139,96.78968368777235,27.865305893400244,50.38207790990454,44.07374566738592,83.13930722984891,32.89787027961208,12.882535994895132,23.913681308270732,80.67926740825598,-0.8554062252348958,27.45237192326345
74.0,0.8389649735488073,81.06273145753312,2.478647135669326,6.016615250901947,45985.09740702133,1.611012110974695,1.0199479392736517,84.87644026059317,48.19096538814474,34.81511405634865,99.19716352690709,99.2874021210866,43.34761149580004,22.672332904770766,0.6840068818230964,98.25532317802949,0.4640806486387903,19.775656133136234
75.0,2.1827044348630853,73.43527651079593,1.831070661125417,456.067337724971,20814.317629917707,0.07109359825923793,5.689184454915031,94.13059024103924,40.63387677640014,45.26552992110658,96.38248439970577,95.45978259002324,22.55552403736632,9.493583561281929,0.7476732890697808,100.01289038582857,0.08007117840501403,4.246150753826615
76.0,2.3335934031186305,74.35461547080877,6.568597376079589,173.37797379918115,96568.11103224404,7.829608467664464,74.61866538285858,93.76528221607423,55.27650020697497,42.7931409828733,97.48998920088691,100.00818876858172,26.70736541012721,26.789258898403965,0.0,99.85607372890324,0.9591909406832904,2.674082524299657
77.0,2.485984850187541,58.70519864491232,1.4567306143702816,237.48889375857442,12655.747105000357,0.3633304831742366,9.524657149640024,95.47905784995785,39.32806746472248,48.459012670317485,66.3098102102081,91.71209337079956,25.65593055482956,24.97542412837423,3.3885664032393104,84.3125399903422,-0.04012121901394597,3.7500202299573653
78.0,2.4064024343463606,67.01383992771726,0.9296528676892454,277.5631193453928,2144.3768758136953,12.140692698781807,9.211020734915714,93.16032701291184,36.62774963747793,59.10018237547894,92.15693225572387,81.381611902185,32.95756046631173,8.647913006707903,0.10764099350599374,98.08062220944015,-0.7776742999781944,14.018053459379905
79.0,3.5193130122681677,70.70981051678247,2.2306654167406856,139.8811335971039,2487.9415745204115,3.5140221020945157,3.2358028344082426,96.66470765570854,37.001445441449455,45.34516240861714,94.3097659866774,72.06329267348532,29.89488184485476,10.33610448999354,0.1475245852520056,100.1768145842284,-1.1524078198630905,32.51319615427748
80.0,6.780023561385968,53.36137769142001,3.3887417936298974,201.39378139539474,1808.5411587647807,12.846540932067207,6.83936297988561,59.959808571272134,21.741262431571727,69.08010637288142,21.37830208232888,60.058825146390184,58.68187723783756,4.226646189225218,14.634353240593445,21.07750474589177,0.20129078565049532,8.95838806300794
81.0,2.973027408282092,74.21058849372734,2.0417311703588408,202.4835437778449,12929.321986054156,0.0713958584091461,10.699745152270744,100.94523787373241,24.557002387551933,55.58758235190445,86.38533303616201,85.90496601073934,34.252612302591444,20.00218616648901,1.6782921766280792,100.15525750214373,-1.345528441266228,4.983407991793847
82.0,2.1469069721809046,71.8516814237827,1.2246390428697564,281.0970965862857,10441.412940028744,0.3574742897448609,5.517994078251097,96.05534107700672,31.986925911024947,34.82281636588767,79.38546513982223,91.17991965339735,27.31499161343589,16.007265526551073,6.643395413119108,93.94794741232278,-1.8002275426812848,9.354697029138958
83.0,3.341434401089588,64.25006196863085,1.310193848240244,169.154578806859,1674.2761930470845,5.277624199951445,1.527685878743,86.78162101638637,9.108864642402477,73.74892329353158,30.4137168565204,80.74619254978226,41.71840871673805,2.1154107061032974,52.71352986395916,47.61058829953323,-2.075674619453352,15.875655775954016
84.0,2.6669428350682853,72.57165674462367,1.8082427400128167,201.8600638548451,11791.559577638025,0.102848591239106,5.888500289452058,90.56623844198784,31.484416484772677,40.34726096212057,91.417878050803,90.16834406657443,26.530623211081338,19.082337408643397,8.271529260173871,98.26502710419956,-1.336020764448383,15.068215429864642
85.0,5.379645948905301,60.062835434710635,3.056491934261845,144.66062066124232,1277.0766323154826,8.716573541352032,5.203234864281353,68.37286381972861,9.9532861463789,79.39214466136741,10.594958360163515,39.93902770883549,41.896222190842494,2.082372905336638,38.95862654615291,14.09458606882198,-0.2918716581449635,37.44040206322299
86.0,2.2689944421374046,69.73065603176414,1.2096188515702608,205.3541951208936,2167.9438938231615,4.4544141292976365,9.846076417877898,83.79958497366303,36.26745056123706,54.9219304381579,42.427321799324034,91.46439027104216,35.1219611818307,3.325768104146433,33.76877307549008,78.58998125633416,-1.089760528580561,8.461427062806479
87.0,5.5355509970720265,44.2879156328899,2.1169052874481027,184.52306748446546,811.5730968136737,8.524679174325906,6.11374574005758,71.54324532158226,15.690368254297258,54.266299012423,16.951971776128605,61.81329232487809,50.618016171844424,2.066430505198213,22.51067231464362,5.962882806093554,-1.3096870020789677,42.027314913815864
88.0,3.8684633601720333,72.65434716716004,1.807121776786896,165.11043540151536,7840.502053584439,5.863902003016022,11.71662611310154,92.8367967419182,23.789121362449354,47.15077098525862,99.05837472814655,97.58314594207458,28.521820498803788,20.836680975884125,0.1776929038107205,100.95848632307731,-0.558879094510657,5.141305836011323
