row_id,agricultural_land_area,percentage_of_arable_land_equipped_for_irrigation,cereal_yield,forest_area,total_land_area,fertility_rate,life_expectancy,rural_population,total_population,urban_population,population_growth,avg_value_of_food_production,cereal_import_dependency_ratio,food_imports_as_share_of_merch_exports,gross_domestic_product_per_capita_ppp,imports_of_goods_and_services,net_oda_received_percent_gni,net_oda_received_per_capita,tax_revenue_share_gdp,trade_in_services,per_capita_food_production_variability,per_capita_food_supply_variability,school_enrollment_rate_total,avg_supply_of_protein_of_animal_origin,caloric_energy_from_cereals_roots_tubers,access_to_improved_sanitation,access_to_improved_water_sources,anemia_prevalence,obesity_prevalence,open_defecation,hiv_incidence,access_to_electricity,co2_emissions,unemployment_rate,total_labor_force,military_expenditure_share_gdp,proportion_of_seats_held_by_women_in_gov,political_stability,prevalence_of_undernourishment,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015
10.0,16767.621858273866,61.74937275912539,3095.324886611911,3278.327673957622,28827.55993086269,1.6097260350103453,75.56733753644845,1070889.052455737,2903656.605159122,1826512.952559343,0.3674565302470057,353.289662882891,60.62747262222686,44.41393275713571,8105.834114060323,42.29503075500896,3.2042049424379777,117.83127356761558,20.779546669599398,30.07411458966909,18.982647359897364,75.97644643602146,91.04367508027792,39.7227769483029,40.76073480914213,90.4286457794563,100.68953537316679,28.158016638034816,18.246382445884333,0.0,0.010185127212237093,100.38969612976395,5381.164399511051,18.549766261067017,1406863.716207543,4.215938089961669,10.644407977389463,-0.28708326940139417,4.434386621985054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.0,31503.11287157392,8.704189222317996,1712.530370734106,52568.58144276377,111926.59108056332,3.0025089754930496,73.57120956660641,3993579.239399397,7992295.078552354,4029123.171871775,2.011007737086908,214.2062588841937,52.211810219403326,18.134190977303845,3975.446083395861,58.17159922458065,3.1866575667082784,57.08394267449172,14.326846583702194,19.76739686869044,2.3949484629732543,27.222379202872798,87.28142307557604,23.98133754320282,45.747140298470974,74.93921599101394,87.70612129685263,16.689285849888147,13.471954940542687,11.744960397320616,0.0199620831024347,79.51621439717034,7889.912256514776,3.2495763345813407,3186582.9793274733,1.064053567666816,18.035370088402537,-0.33274103785715925,15.275224852232931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,99.71831472992372,10.052773185140577,14716.454679670425,258.8933651534353,397.17958891994317,2.2026265051840745,70.76887329184812,58258.47534382755,110204.04346992463,49885.26752996617,0.19208807165349207,200.1324012834304,99.52792018185178,82.48077675990163,8836.165938162943,49.37077047788679,1.362556533514447,57.08698126071275,20.695549843951586,41.34562297481463,15.021907573531726,56.96868894322064,99.54646250072399,42.38414255751749,38.307932325959015,77.03400494632955,94.58491454206344,27.983033779590134,14.831737855125098,2.8241534085651194,0.24398496043010096,83.6174444624416,195.92714683766846,19.029219652870427,50997.678335567136,0.8576316557564956,22.41421857490776,0.7899528359421616,11.228624363655221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,36514.19346559091,0.3002717211975738,1234.6749398591105,2720.4467866938,53759.3987261962,4.717507356136559,58.47032113598286,4170871.714097607,6811155.071354205,2494241.7921419577,2.71455421138875,123.44316123212036,14.043363260397143,18.300480422505288,1232.4578459128913,55.20972505806038,16.724054002801093,80.33469136069367,16.27398107985407,26.06655042037023,5.137481061476149,5.991175112978167,96.17214693381577,7.989523518722402,71.3297644297587,11.453458479212575,59.93992044523782,51.289652906741104,5.3996704270694496,52.13242265480844,0.10169142005378756,39.483195107846505,2433.736176517536,1.861606552533101,3023993.2628972493,1.5445463293839397,10.924105107385797,-0.1826601055404509,19.669784278469038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14.0,14936.262147952732,6.755966170440228,2153.387585787787,3353.9671265621446,20646.257678334056,3.040983511849908,69.26682677881223,2449477.715218886,5907380.6668715235,3397070.6162013165,0.7202337742240397,136.63227796459637,40.527273571011904,17.752294093837172,6465.977157839785,42.47792647588303,1.377337639390812,30.392600290640306,10.582827304237847,17.89590305697325,3.726808379462714,24.989330831624237,89.93895581720648,18.65831674793768,51.193862940816686,63.18739172542326,82.49959708142026,18.09986227586708,13.759525714473956,10.623628740873038,0.06912687373925007,83.3353593894063,5801.111402482315,6.909623155206312,2248711.5216687205,0.933326914571822,9.551337470238812,0.2624328379257779,11.049226096823457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,358038.8417244148,59.99466138197488,2395.1572453911513,19341.85190508181,762934.9659774181,4.085173952063442,63.15918301314289,45147020.56586326,100039097.35945523,42066037.78705756,2.024773371084979,181.96066654412013,-9.746082010703462,9.027215764872247,3862.080255655529,14.90323271052383,1.4439859433051718,9.427435818960893,10.411510840227818,8.29196984245405,5.771588346202715,66.75520258832236,66.72880423850191,23.167937240465783,48.45245604592326,44.34850304983287,90.03932001319184,48.09213043708161,3.4961252516234174,33.11719786086584,0.010130210256066722,80.74153973779781,132199.89528030227,7.294330108584022,48154021.93532532,4.323338056139944,21.196609526970416,-1.5303920454491615,24.41789528714248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,1128012.3925907514,11.896622357730873,478.90242541849824,113718.62834605695,1547914.5758209603,2.188501657537426,65.93428170547158,930046.2431349149,2519556.483596567,1605865.2397491422,1.201594363267406,238.3291868218243,66.79718389589404,13.854347725076392,6113.954649815197,63.734511917200024,9.08377981290283,86.47053158274538,24.75915311802423,32.82797276187707,46.13156487141809,35.61173974420708,93.19024546563816,43.4782396471511,49.399777998936536,53.20828232870346,59.87655924181338,16.470894825283178,10.022631926336217,13.347116391136598,0.009933701452255531,86.92286076394512,8610.722381099326,3.3301857041968264,1056179.427277631,1.194203279801457,6.598299749698694,0.8660956612044047,31.004404667261056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,467257.92556258244,62.733400986335084,2226.4853037978187,107302.44165094245,1596251.3510717426,1.6696519943231114,74.91881328930731,21251212.54871152,78773514.15998903,42066037.78705756,1.1812038119201382,317.8063972688873,32.81922251195042,6.579393333416205,15811.162485631608,19.38472640274181,0.0287335777017964,1.4123412724459306,6.710839938246529,13.754136547547777,9.367532831147608,30.114895642478604,98.37065189602042,22.018387401478414,53.26191645376411,88.77206940360966,96.89147489037472,29.05880977797743,22.097856508797722,0.5518372637813083,0.010059158168867422,100.901913911833,639157.7789295827,11.266071204383858,26310886.84616101,2.7254782608281856,3.1193296090392297,-0.9155324670807172,5.577997121308873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,16571.566687168423,10.313608014303814,947.1106464769118,1100.561789037495,27072.998915838758,4.349124160242472,57.7391760214668,5404577.209395882,8467387.842335707,3041569.418995836,1.712128907036386,99.65928120237464,56.49156302917076,101.9988052426822,1759.154385221576,32.75502218604505,5.1945906397458685,24.612026886879438,16.859785119476722,11.622874337235821,3.7591387342368834,53.123520338094615,97.07259980541761,7.9889078188606355,51.66232388343712,20.80793318669007,61.97949484373461,53.0312100764283,6.1476495015120545,37.50408703921649,0.21186199204606102,33.999265496469285,1384.72177990717,8.535742509236195,3266611.64283391,1.0906919630343377,4.1374305983127035,-0.755657985620265,54.80681740336478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,368486.7928509775,62.840684726629505,2508.87752826923,18379.70387556535,778930.3304946676,4.069036456793006,64.29485205803813,45147020.56586326,100039097.35945523,42066037.78705756,2.0524493774096637,185.8468342353423,-11.512291481921727,11.850890778498433,4160.267598590124,21.4213095060445,1.561334680090959,13.664175709719865,10.432596959504382,8.8132722488198,3.4896945852677197,39.40689640683034,66.09970020362712,24.122562122072463,47.636230608677494,48.17663296613062,88.06714174079626,49.48848525875397,3.8445051479040737,29.02784636689132,0.009850445180363026,83.28930014872202,148335.93218100938,5.984917435942268,53330191.78298266,3.6751914414690665,20.9644431283212,-2.0566678842045403,22.21246703302764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6154.292487976654,1.1062018976733201,873.3144967551448,4762.295899240025,10186.466083049783,5.746976748433162,59.02814409374465,748657.5622808122,1744385.3828865422,1004227.7198884846,3.153459924607177,74.99150184215306,45.22422991594811,182.30399742171372,1524.7833623723925,41.385873960271894,15.725353960226967,76.44208554775359,13.457722333063705,23.161672341928845,18.035767952967433,74.72307158031072,69.05666560245265,15.285873917661245,61.78746707793918,59.94455404919921,89.59908532907366,57.555223052959875,6.64863686939629,1.7802206123442994,0.15891077265687029,40.62266160091293,451.23548535803,9.447061088686599,549407.432314645,1.230049443451994,7.641341200990577,0.009829847622227484,9.104515288372713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21.0,2.9625411092667413,3.675843181876992,1467.598635262774,10.168116526842276,50.420884053609115,1.7328365756408033,80.93018097547585,0.0,66821.9069776488,66891.96970836853,0.5546658745768763,31.880494754412762,96.97904712112755,349.2649888345888,58007.468233243024,30.68989671967783,5.93020937335762,391.0971141070678,23.625924868551497,39.63122237635082,0.7851702339956147,95.9462532412348,90.18596131802788,60.590500953830635,23.61507871856847,80.56459481576238,93.69546257223465,24.365357575903495,21.211097003804117,0.0,0.24554341096472532,101.97106388399887,485.05857692846655,18.51218908150065,55985.651647388244,0.8585985668082209,14.191459032323726,0.7227491179019859,11.284748131140786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,18193.947153190933,0.8103249959267323,953.6618894090967,3647.260426656319,24814.52743185728,5.333335414918551,52.09603434802083,7065472.986094773,8692096.790291423,1539097.8126556338,1.6457035028968334,180.86880283791885,19.312905118939085,75.92842448660498,922.7379815312088,23.15542589165059,18.61765106927334,38.8488523065585,14.360712650395461,12.202209111675172,11.776949409740546,108.43027953605363,88.32205881701157,4.018467324771334,53.01224909509766,50.6275900394139,68.92676873268553,20.920349764528307,1.4147096557426866,3.970510191989845,0.2870277913412479,7.734367171993282,530.9618754470082,1.1366017015268928,4337414.407279189,2.4699650234792228,48.83343846072497,-1.1656019492834735,45.100830326831144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,959044.479073012,13.303282485568571,4188.559506379051,90914.46985089156,1229791.5696127035,2.5713184445040618,57.91923256727056,19743312.379749093,52528734.97773818,34005774.51468924,1.3899452197337256,235.0025804215503,3.859737300524314,4.0732479346479975,12470.543184059796,31.41111361124023,0.27137392410183714,20.21371501711195,25.425656547763857,9.25702339331261,11.533194252893944,23.657564151773702,90.37077773230445,35.60294115778736,52.522019261926495,64.21166432541574,91.94309982189444,25.241395680183125,24.170332954724607,4.115783542685782,1.2349161239123685,84.01162388119589,460541.0154020321,24.713400766766487,19400384.58739538,1.1361478279770625,42.34517264691122,-0.02033859150698255,3.5650899406834125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,51092.21087755501,0.09935246308663824,1051.4609752844192,219830.7918362204,610918.1535487366,5.398339578263769,43.88628562863897,2468833.0679252455,3893897.406400098,1453423.2939941091,1.965281677711424,181.91833073751786,17.862215506937247,11.070470513847694,859.6670590050478,20.3600224482462,6.158421154933352,15.32426279876585,10.397023574464491,87.09856493926223,5.301942835016862,26.689878832636705,50.911685944921054,17.303260205095008,54.7886609370893,17.720376987459048,64.13286636555914,49.29417969141544,2.2352652633267502,23.398861634694338,0.342510160629494,6.575715929274787,247.4396675368259,6.14254533930764,1622280.4321716332,1.0633169363645625,7.419695616875722,-1.9105711035353852,42.20181431844062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,1804213.5094026062,41.441217717131366,2487.506143825036,691929.583483676,2429205.122320804,2.8934201837636584,66.18086181113482,45147020.56586326,100039097.35945523,42066037.78705756,1.5633401835058796,153.68342768917663,-2.0810617451181974,4.0651212994016985,3430.420916794011,25.02188750400597,0.14956101822275794,1.1785818254265743,11.512538188149414,13.765628552614025,5.664423019897053,31.30596599791562,95.99782608364809,9.931135279540014,61.83674435060562,30.99291411972152,84.89999597278022,53.12269778964196,2.198079456244721,55.31506689995451,0.019755809922390583,67.60305313160707,1325546.8516859992,4.242369631535686,458883401.70972615,2.6291329845820086,8.134059860516613,-1.0557877720751765,19.27343253777758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,705250.1050986943,0.9123221555549358,1243.7113828133158,78558.31327284314,921805.9039446927,5.788104836718067,53.036840077022816,45147020.56586326,100039097.35945523,42066037.78705756,2.701659585256973,205.3008936942953,-7.956188055367283,11.536794566542664,5398.575240937228,13.156553951959195,0.5048058904156509,14.451828476081753,1.4787054948755034,4.631872193912924,12.575160220528188,24.9523741770233,67.30442727143064,22.373016355215302,50.23211915782416,29.55240370174288,65.66885812995997,50.05353506806825,8.706040768452729,25.45224485304552,0.21881822697776115,54.58631576343804,99168.79618179619,3.7485953330175494,53365686.16861672,0.4666793247483081,6.801562285903167,-2.0684427361724085,6.71032785402967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.0,379144.60369254416,41.76595815807901,1315.5511236259986,13749.616383710141,661144.1219323593,6.9161286095222865,58.42741336340833,18829267.514025405,23904004.777336616,5480140.963611545,4.555175204394752,118.80572162210144,18.28849042702729,161.79739082742915,1071.7773102902229,87.94343019018461,43.34692621163804,96.21311186212749,7.255369692046043,11.398663164559165,14.571221198773308,52.86427479573072,84.67944710547239,13.1622120420117,76.99526987490702,25.659680573537642,37.20125559000818,35.180291702510665,1.5247405907410565,23.767491616338116,0.010177871119067173,17.141620610640153,948.7590105002887,9.895028385479042,6514465.255321877,2.412389747852504,22.262429412773443,-2.3079825422721783,36.66894381887202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,133188.10290048446,0.20106670865474074,1561.5991454070386,34437.76343397554,197983.90506966444,6.679688912603991,52.287305869183704,25277750.41680784,28565929.59647957,3728915.260799863,3.4185429105182106,171.0025050310174,15.804278665733644,33.677728174314105,1252.9209492261866,24.831702796960503,13.933404296578374,41.61714503326923,10.9274344015784,12.453521637895115,3.454295168749444,51.19146290399984,91.23632992212758,10.889386149229855,45.86306729141963,16.573976793605752,64.70200987050454,37.5055163601316,1.8648167542379468,12.210058648831508,0.7174838989402764,9.041818569907267,2158.6364904865445,1.9264895038700336,10024202.727527067,2.3989102578856603,23.66124097530423,-1.4374251311823898,24.186690201581122,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,10316396.043180143,3.1477013182866584,1124.1157035767835,6484093.979443818,2429205.122320804,5.603861686656589,51.92722665140247,45147020.56586326,100039097.35945523,42066037.78705756,2.6860327659623504,151.8687956349101,19.006412121450857,9.900861036823525,2473.6542554935018,34.475874324773024,5.706484520469705,33.63386043893207,14.164894554024029,12.879653933107038,0.9973056992241616,7.859193367101287,65.04844076445575,10.119663188441912,57.1146479246301,26.477550409858186,57.335121529879096,25.53297226709838,16.410887770784168,30.975428863149446,0.4868737628448856,29.03951079011014,637609.9465104771,8.336862274612084,270830653.795583,1.6325201624790897,13.481274270468333,0.5828130870036068,25.41680254388637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,203937.4723720504,2.4971643097101723,2179.723387558849,102216.569471935,312783.463726045,5.025631706748102,52.925263320726145,10174912.65413956,21625007.63455045,11654686.612411665,2.511061649984109,270.844832519754,52.52029186855781,12.629561405602027,2904.650548803991,39.28024616854329,4.3442767135879246,58.73396519265229,14.463941472413815,13.445863035485935,10.123405309304164,29.24703222604905,69.17353146878777,13.183711153969421,64.48850009813766,21.67894633445624,83.09775483824319,51.20097223966685,7.378962507372543,25.521965566159288,0.1508292462186846,62.37053908930374,10657.249862293593,2.8015565517733543,7266988.901846581,1.3588547748739033,10.36376215858561,-1.0156081231876477,15.106040758022473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.0,37615.79827149777,1.9663318896759785,1127.764047140245,28420.53407745017,71867.04261195817,5.770336819530443,44.17156840929497,3512203.611696602,5596407.21660543,2073154.7527114362,3.9150968439315768,132.23702078235442,21.74894807347578,83.97102313439844,1036.4035271155446,29.02723327233777,21.26005240559086,60.84201821652432,8.245798091927544,10.248094013603387,18.94990595147587,20.137590297121857,95.06438335642119,10.96422586306418,59.649315243249426,11.751032824313382,51.50547352332025,51.38474782768487,3.856374964345928,23.66057588218749,0.02631098454684056,11.168180464608474,542.5482542375803,3.5500550134036493,2062577.3306115572,1.4241681532469983,14.504383748415625,-0.4365728478046848,37.34127062922307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,51796.93670814215,1.2077508849051015,1599.6698441576896,219192.7639946829,258844.3406472807,4.114833051824174,64.67737416667717,238334.1562051289,1702100.0801584371,1462673.7852226712,3.4417789295079557,150.78606286168042,85.12492991186707,4.982847684839119,15974.684260942537,17.643361939615254,0.44331291191071104,40.22498652009863,1.252822278595293,15.932407279443547,4.281712303628911,33.40750432388878,98.19244167963387,39.62687127909413,50.84104595521218,41.125411282084606,92.38812699094345,59.26254488042976,12.350751663792956,2.7294978255801072,0.20288623187391508,85.27765238509866,4937.457203392614,19.99318647549629,524804.1727928095,1.4776692951401025,14.377440172252738,0.3902386088270506,8.614644440926112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
